geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037920112,6037920112,2012,1584,102263,80217
1400000US06037920114,6037920114,2012,2336,123416,96810
1400000US06037920115,6037920115,2012,1304,133060,104375
1400000US06037920116,6037920116,2012,1583,136178,106821
1400000US06037920118,6037920118,2012,1750,149411,117201
1400000US06037920119,6037920119,2012,495,168004,131786
1400000US06037920120,6037920120,2012,241,158263,124145
1400000US06037920121,6037920121,2012,2202,151926,119174
1400000US06037920303,6037920303,2012,531,145510,114141
1400000US06037920312,6037920312,2012,1899,93108,73036
1400000US06037920313,6037920313,2012,1786,100561,78882
1400000US06037920314,6037920314,2012,958,154964,121557
1400000US06037920322,6037920322,2012,1101,97037,76118
1400000US06037920326,6037920326,2012,2806,109586,85961
1400000US06037920328,6037920328,2012,749,131922,103482
1400000US06037920329,6037920329,2012,2171,113323,88893
1400000US06037920330,6037920330,2012,2308,110148,86402
1400000US06037920331,6037920331,2012,1514,110225,86463
1400000US06037920332,6037920332,2012,605,94815,74375
1400000US06037920334,6037920334,2012,2234,101648,79735
1400000US06037920338,6037920338,2012,1762,187399,147000
1400000US06037920339,6037920339,2012,2285,165409,129750
1400000US06037920340,6037920340,2012,1050,52969,41550
1400000US06037920341,6037920341,2012,579,52969,41550
1400000US06037920342,6037920342,2012,895,65455,51344
1400000US06037920343,6037920343,2012,985,65507,51385
1400000US06037930400,6037930400,2012,1165,103164,80924
1400000US06037980008,6037980008,2012,57,40388,31681
1400000US06037980010,6037980010,2012,58,54180,42500
1400000US06037980014,6037980014,2012,34,39838,31250
1400000US06037980015,6037980015,2012,115,30649,24041
1400000US06037980016,6037980016,2012,82,53504,41970
1400000US06037980017,6037980017,2012,105,72114,56568
1400000US06037980018,6037980018,2012,7,75321,59083
1400000US06037980019,6037980019,2012,90,162202,127235
1400000US06037980022,6037980022,2012,132,93327,73208
1400000US06037980024,6037980024,2012,52,256559,201250
1400000US06037980025,6037980025,2012,403,82345,64593
1400000US06037980026,6037980026,2012,23,107993,84712
1400000US06037980031,6037980031,2012,23,52691,41332
1400000US06037980035,6037980035,2012,1853,62483,49013
1400000US06037980036,6037980036,2012,2138,70593,55375
1400000US06037980037,6037980037,2012,668,108605,85192
1400000US06037980038,6037980038,2012,2730,86706,68014
1400000US06037980039,6037980039,2012,78,132552,103976
1400000US06037101110,6037101110,2011,1644,81749,62813
1400000US06037101122,6037101122,2011,1256,117865,90563
1400000US06037101220,6037101220,2011,1180,62762,48224
1400000US06037101221,6037101221,2011,1211,54561,41923
1400000US06037101222,6037101222,2011,1013,54561,41923
1400000US06037101300,6037101300,2011,1512,83306,64009
1400000US06037101400,6037101400,2011,1387,90915,69856
1400000US06037102103,6037102103,2011,659,89605,68849
1400000US06037102104,6037102104,2011,1309,132587,101875
1400000US06037102105,6037102105,2011,577,61718,47422
1400000US06037102107,6037102107,2011,1216,85525,65714
1400000US06037103101,6037103101,2011,917,108155,83102
1400000US06037103102,6037103102,2011,1572,103411,79457
1400000US06037103201,6037103201,2011,599,95796,73606
1400000US06037103202,6037103202,2011,1451,95796,73606
1400000US06037103300,6037103300,2011,1306,134276,103173
1400000US06037103401,6037103401,2011,1390,78282,60149
1400000US06037103402,6037103402,2011,1090,78282,60149
1400000US06037104103,6037104103,2011,739,89447,68728
1400000US06037104105,6037104105,2011,1369,52730,40516
1400000US06037104108,6037104108,2011,1248,54848,42143
1400000US06037104124,6037104124,2011,1135,99918,76773
1400000US06037104201,6037104201,2011,891,60065,46152
1400000US06037104203,6037104203,2011,1039,45389,34875
1400000US06037104204,6037104204,2011,678,61596,47328
1400000US06037104310,6037104310,2011,895,77627,59646
1400000US06037104321,6037104321,2011,482,64134,49278
1400000US06037104322,6037104322,2011,642,64134,49278
1400000US06037104401,6037104401,2011,610,77056,59207
1400000US06037104403,6037104403,2011,614,63488,48782
1400000US06037104404,6037104404,2011,590,44884,34487
1400000US06037104500,6037104500,2011,644,62532,48047
1400000US06037104610,6037104610,2011,708,51083,39250
1400000US06037104620,6037104620,2011,751,57252,43990
1400000US06037104701,6037104701,2011,913,38622,29676
1400000US06037104703,6037104703,2011,504,54464,41848
1400000US06037104704,6037104704,2011,1069,68410,52564
1400000US06037104821,6037104821,2011,713,59684,45859
1400000US06037104822,6037104822,2011,513,43301,33271
1400000US06037104823,6037104823,2011,495,78641,60425
1400000US06037104824,6037104824,2011,551,78641,60425
1400000US06037106010,6037106010,2011,881,115913,89063
1400000US06037106020,6037106020,2011,1239,105506,81067
1400000US06037106111,6037106111,2011,1078,108864,83647
1400000US06037106112,6037106112,2011,1461,110794,85130
1400000US06037106113,6037106113,2011,883,85119,65402
1400000US06037106114,6037106114,2011,1457,57492,44175
1400000US06037106403,6037106403,2011,756,79141,60809
1400000US06037106405,6037106405,2011,928,72636,55811
1400000US06037106406,6037106406,2011,1414,87574,67289
1400000US06037106407,6037106407,2011,739,42380,32563
1400000US06037106408,6037106408,2011,884,56564,43462
1400000US06037106510,6037106510,2011,1454,100444,77178
1400000US06037106520,6037106520,2011,1390,67527,51885
1400000US06037106603,6037106603,2011,668,135027,103750
1400000US06037106604,6037106604,2011,1089,65918,50649
1400000US06037106641,6037106641,2011,768,154245,118516
1400000US06037106642,6037106642,2011,1067,99915,76771
1400000US06037106643,6037106643,2011,1283,151657,116528
1400000US06037106645,6037106645,2011,1164,138281,106250
1400000US06037106646,6037106646,2011,948,134214,103125
1400000US06037106648,6037106648,2011,923,60309,46339
1400000US06037106649,6037106649,2011,686,99707,76611
1400000US06037107010,6037107010,2011,721,85467,65670
1400000US06037107020,6037107020,2011,1231,73931,56806
1400000US06037108101,6037108101,2011,817,127677,98102
1400000US06037108102,6037108102,2011,1249,126777,97411
1400000US06037108103,6037108103,2011,1072,179334,137794
1400000US06037108104,6037108104,2011,598,138824,106667
1400000US06037108202,6037108202,2011,1650,156559,120294
1400000US06037108203,6037108203,2011,943,132730,101985
1400000US06037108204,6037108204,2011,984,132730,101985
1400000US06037109100,6037109100,2011,735,61360,47147
1400000US06037109200,6037109200,2011,766,92567,71125
1400000US06037109300,6037109300,2011,883,89143,68494
1400000US06037109400,6037109400,2011,1020,84595,65000
1400000US06037109500,6037109500,2011,1073,72990,56083
1400000US06037109601,6037109601,2011,1288,79763,61287
1400000US06037109603,6037109603,2011,1341,71413,54871
1400000US06037109604,6037109604,2011,921,99800,76683
1400000US06037109700,6037109700,2011,1337,93543,71875
1400000US06037109800,6037109800,2011,1379,96772,74356
1400000US06037111100,6037111100,2011,911,98653,75801
1400000US06037111201,6037111201,2011,1109,109811,84375
1400000US06037111202,6037111202,2011,1757,105477,81045
1400000US06037111204,6037111204,2011,1902,168822,129717
1400000US06037111205,6037111205,2011,1402,87912,67548
1400000US06037111206,6037111206,2011,1419,160563,123371
1400000US06037111302,6037111302,2011,1682,77381,59457
1400000US06037111303,6037111303,2011,2093,69055,53059
1400000US06037111304,6037111304,2011,586,69055,53059
1400000US06037111401,6037111401,2011,1264,66122,50806
1400000US06037111402,6037111402,2011,1460,66122,50806
1400000US06037113101,6037113101,2011,1133,111748,85863
1400000US06037113102,6037113102,2011,920,141302,108571
1400000US06037113211,6037113211,2011,1524,116431,89461
1400000US06037113212,6037113212,2011,1061,107642,82708
1400000US06037113213,6037113213,2011,1697,106593,81902
1400000US06037113231,6037113231,2011,788,117403,90208
1400000US06037113232,6037113232,2011,1371,93824,72091
1400000US06037113234,6037113234,2011,1434,55351,42530
1400000US06037113235,6037113235,2011,713,95848,73646
1400000US06037113237,6037113237,2011,1311,95252,73188
1400000US06037113238,6037113238,2011,1387,60366,46383
1400000US06037113239,6037113239,2011,849,60366,46383
1400000US06037113301,6037113301,2011,711,136166,104625
1400000US06037113303,6037113303,2011,1399,101534,78015
1400000US06037113322,6037113322,2011,1353,121362,93250
1400000US06037113323,6037113323,2011,1706,76218,58563
1400000US06037113324,6037113324,2011,765,76218,58563
1400000US06037113423,6037113423,2011,474,93224,71630
1400000US06037113424,6037113424,2011,1160,93224,71630
1400000US06037113425,6037113425,2011,296,58278,44779
1400000US06037113426,6037113426,2011,1627,58278,44779
1400000US06037113427,6037113427,2011,351,81080,62299
1400000US06037113428,6037113428,2011,1718,81080,62299
1400000US06037115101,6037115101,2011,1691,142792,109716
1400000US06037115103,6037115103,2011,81,214781,165030
1400000US06037115104,6037115104,2011,1563,51973,39934
1400000US06037115202,6037115202,2011,1801,72860,55983
1400000US06037115203,6037115203,2011,1215,68815,52875
1400000US06037115204,6037115204,2011,1557,68815,52875
1400000US06037115301,6037115301,2011,1623,88459,67969
1400000US06037115302,6037115302,2011,992,47053,36154
1400000US06037115401,6037115401,2011,1998,61635,47358
1400000US06037115403,6037115403,2011,1014,59353,45605
1400000US06037115404,6037115404,2011,829,57297,44025
1400000US06037117101,6037117101,2011,1285,95590,73448
1400000US06037117102,6037117102,2011,820,82969,63750
1400000US06037117201,6037117201,2011,1207,52316,40198
1400000US06037117202,6037117202,2011,693,117620,90375
1400000US06037117301,6037117301,2011,1215,104815,80536
1400000US06037117302,6037117302,2011,1672,98619,75775
1400000US06037117303,6037117303,2011,1018,75771,58220
1400000US06037117404,6037117404,2011,1303,78829,60569
1400000US06037117405,6037117405,2011,757,46233,35524
1400000US06037117407,6037117407,2011,787,37176,28565
1400000US06037117408,6037117408,2011,887,46388,35643
1400000US06037117510,6037117510,2011,1053,38836,29840
1400000US06037117520,6037117520,2011,873,45973,35324
1400000US06037117530,6037117530,2011,1528,56706,43571
1400000US06037119001,6037119001,2011,941,87474,67212
1400000US06037119003,6037119003,2011,705,68870,52917
1400000US06037119004,6037119004,2011,702,68870,52917
1400000US06037119201,6037119201,2011,874,73064,56140
1400000US06037119202,6037119202,2011,933,67784,52083
1400000US06037119310,6037119310,2011,1026,74790,57466
1400000US06037119320,6037119320,2011,1017,60110,46186
1400000US06037119340,6037119340,2011,961,48754,37461
1400000US06037119341,6037119341,2011,764,51943,39911
1400000US06037119342,6037119342,2011,768,49654,38152
1400000US06037119400,6037119400,2011,1135,101452,77952
1400000US06037119700,6037119700,2011,1210,73686,56618
1400000US06037119801,6037119801,2011,661,85923,66020
1400000US06037119802,6037119802,2011,680,85923,66020
1400000US06037119900,6037119900,2011,1195,90522,69554
1400000US06037120010,6037120010,2011,694,65383,50238
1400000US06037120020,6037120020,2011,1100,43794,33650
1400000US06037120030,6037120030,2011,703,52984,40711
1400000US06037120103,6037120103,2011,854,42807,32891
1400000US06037120104,6037120104,2011,795,45644,35071
1400000US06037120105,6037120105,2011,834,43599,33500
1400000US06037120106,6037120106,2011,1161,42823,32904
1400000US06037120107,6037120107,2011,999,35509,27284
1400000US06037120108,6037120108,2011,1174,49821,38281
1400000US06037120300,6037120300,2011,1416,92032,70714
1400000US06037120400,6037120400,2011,1929,55143,42370
1400000US06037121010,6037121010,2011,1219,96922,74471
1400000US06037121020,6037121020,2011,922,75084,57692
1400000US06037121101,6037121101,2011,923,65871,50613
1400000US06037121102,6037121102,2011,804,78413,60250
1400000US06037121210,6037121210,2011,741,60959,46839
1400000US06037121221,6037121221,2011,532,66272,50921
1400000US06037121222,6037121222,2011,1240,49534,38060
1400000US06037121600,6037121600,2011,766,83911,64474
1400000US06037121801,6037121801,2011,1101,44219,33976
1400000US06037121802,6037121802,2011,679,77275,59375
1400000US06037121900,6037121900,2011,1020,88182,67756
1400000US06037122000,6037122000,2011,1470,81441,62576
1400000US06037122120,6037122120,2011,1100,61653,47372
1400000US06037122121,6037122121,2011,731,61347,47137
1400000US06037122122,6037122122,2011,645,36884,28340
1400000US06037122200,6037122200,2011,867,49812,38274
1400000US06037122410,6037122410,2011,1057,42201,32426
1400000US06037122420,6037122420,2011,1343,45822,35208
1400000US06037123010,6037123010,2011,1039,54192,41639
1400000US06037123020,6037123020,2011,740,63447,48750
1400000US06037123103,6037123103,2011,1540,70679,54307
1400000US06037123104,6037123104,2011,1621,50850,39071
1400000US06037123203,6037123203,2011,1015,37038,28459
1400000US06037123204,6037123204,2011,996,41070,31557
1400000US06037123205,6037123205,2011,730,44928,34521
1400000US06037123206,6037123206,2011,798,46310,35583
1400000US06037123301,6037123301,2011,1573,67891,52165
1400000US06037123303,6037123303,2011,881,56376,43317
1400000US06037123304,6037123304,2011,1571,44474,34172
1400000US06037123410,6037123410,2011,1212,56419,43350
1400000US06037123420,6037123420,2011,1408,38074,29255
1400000US06037123510,6037123510,2011,1430,48739,37449
1400000US06037123520,6037123520,2011,904,39959,30703
1400000US06037123601,6037123601,2011,1892,59567,45769
1400000US06037123602,6037123602,2011,1327,65771,50536
1400000US06037123700,6037123700,2011,1443,70586,54236
1400000US06037123800,6037123800,2011,2311,62433,47971
1400000US06037123901,6037123901,2011,1525,53792,41332
1400000US06037123902,6037123902,2011,1033,66409,51026
1400000US06037124000,6037124000,2011,1992,98921,76007
1400000US06037124102,6037124102,2011,1276,66849,51364
1400000US06037124103,6037124103,2011,584,55530,42667
1400000US06037124104,6037124104,2011,1042,57041,43828
1400000US06037124105,6037124105,2011,894,47684,36639
1400000US06037124201,6037124201,2011,1098,65335,50201
1400000US06037124203,6037124203,2011,851,56797,43641
1400000US06037124204,6037124204,2011,953,41035,31530
1400000US06037124300,6037124300,2011,1276,71741,55123
1400000US06037124400,6037124400,2011,1611,72060,55368
1400000US06037124500,6037124500,2011,1217,93250,71650
1400000US06037124600,6037124600,2011,1350,91247,70111
1400000US06037124700,6037124700,2011,1980,94058,72271
1400000US06037124902,6037124902,2011,1544,54930,42206
1400000US06037124903,6037124903,2011,1608,76680,58918
1400000US06037125101,6037125101,2011,1373,79953,61433
1400000US06037125102,6037125102,2011,1371,79953,61433
1400000US06037125200,6037125200,2011,1723,65925,50654
1400000US06037125310,6037125310,2011,1726,53787,41328
1400000US06037125321,6037125321,2011,945,57327,44048
1400000US06037125322,6037125322,2011,1361,57327,44048
1400000US06037125402,6037125402,2011,1940,80626,61950
1400000US06037125403,6037125403,2011,874,74834,57500
1400000US06037125404,6037125404,2011,1192,74834,57500
1400000US06037125501,6037125501,2011,1589,68616,52722
1400000US06037125502,6037125502,2011,1619,79180,60839
1400000US06037125600,6037125600,2011,1191,110031,84544
1400000US06037127102,6037127102,2011,1535,45098,34652
1400000US06037127103,6037127103,2011,1066,44130,33908
1400000US06037127104,6037127104,2011,1184,48044,36915
1400000US06037127210,6037127210,2011,1760,49248,37840
1400000US06037127220,6037127220,2011,1617,44626,34289
1400000US06037127300,6037127300,2011,1604,59059,45379
1400000US06037127400,6037127400,2011,1752,50649,38917
1400000US06037127520,6037127520,2011,1150,49819,38279
1400000US06037127603,6037127603,2011,861,51187,39330
1400000US06037127604,6037127604,2011,1110,35663,27402
1400000US06037127605,6037127605,2011,1079,54236,41673
1400000US06037127606,6037127606,2011,1143,46069,35398
1400000US06037127711,6037127711,2011,1152,92670,71204
1400000US06037127712,6037127712,2011,1083,36549,28083
1400000US06037127803,6037127803,2011,1235,50432,38750
1400000US06037127804,6037127804,2011,1442,51594,39643
1400000US06037127805,6037127805,2011,1129,55014,42271
1400000US06037127806,6037127806,2011,1235,45512,34970
1400000US06037127910,6037127910,2011,1462,38926,29909
1400000US06037127920,6037127920,2011,1272,66157,50833
1400000US06037128101,6037128101,2011,1298,65833,50584
1400000US06037128102,6037128102,2011,1317,44825,34442
1400000US06037128210,6037128210,2011,1439,43543,33457
1400000US06037128220,6037128220,2011,1138,57645,44292
1400000US06037128302,6037128302,2011,1403,42263,32473
1400000US06037128303,6037128303,2011,1063,41664,32013
1400000US06037128400,6037128400,2011,1750,67429,51810
1400000US06037128500,6037128500,2011,1838,79309,60938
1400000US06037128601,6037128601,2011,1541,43151,33156
1400000US06037128602,6037128602,2011,1303,83123,63869
1400000US06037128703,6037128703,2011,1369,82880,63682
1400000US06037128704,6037128704,2011,1378,82880,63682
1400000US06037128801,6037128801,2011,1839,69523,53419
1400000US06037128802,6037128802,2011,1913,93746,72031
1400000US06037128910,6037128910,2011,1787,84303,64775
1400000US06037131021,6037131021,2011,1054,63568,48843
1400000US06037131022,6037131022,2011,945,63568,48843
1400000US06037131023,6037131023,2011,615,72839,55967
1400000US06037131024,6037131024,2011,895,72839,55967
1400000US06037131100,6037131100,2011,975,113910,87524
1400000US06037131200,6037131200,2011,1107,110082,84583
1400000US06037131300,6037131300,2011,1128,88686,68143
1400000US06037131400,6037131400,2011,1773,71069,54607
1400000US06037131600,6037131600,2011,1397,88617,68090
1400000US06037131701,6037131701,2011,1657,69605,53482
1400000US06037131702,6037131702,2011,1053,74782,57460
1400000US06037131801,6037131801,2011,750,65412,50260
1400000US06037131802,6037131802,2011,754,65412,50260
1400000US06037131900,6037131900,2011,1265,77644,59659
1400000US06037132001,6037132001,2011,1171,72107,55404
1400000US06037132002,6037132002,2011,1045,91881,70598
1400000US06037132101,6037132101,2011,1563,83995,64539
1400000US06037132102,6037132102,2011,2099,66700,51250
1400000US06037132301,6037132301,2011,1135,38958,29934
1400000US06037132302,6037132302,2011,1164,38958,29934
1400000US06037132501,6037132501,2011,1071,65690,50474
1400000US06037132502,6037132502,2011,1230,67558,51909
1400000US06037132700,6037132700,2011,1465,68478,52616
1400000US06037132900,6037132900,2011,1262,77746,59737
1400000US06037133000,6037133000,2011,1133,83307,64010
1400000US06037133101,6037133101,2011,831,82305,63240
1400000US06037133102,6037133102,2011,1072,82305,63240
1400000US06037134001,6037134001,2011,900,57727,44355
1400000US06037134002,6037134002,2011,996,75494,58007
1400000US06037134101,6037134101,2011,1491,84409,64857
1400000US06037134103,6037134103,2011,1280,76330,58649
1400000US06037134104,6037134104,2011,1288,73628,56573
1400000US06037134201,6037134201,2011,1150,82880,63682
1400000US06037134302,6037134302,2011,1265,114692,88125
1400000US06037134303,6037134303,2011,1692,96115,73851
1400000US06037134304,6037134304,2011,779,99839,76713
1400000US06037134305,6037134305,2011,1070,42908,32969
1400000US06037134306,6037134306,2011,1162,78088,60000
1400000US06037134421,6037134421,2011,1377,146863,112844
1400000US06037134422,6037134422,2011,1529,107875,82887
1400000US06037134423,6037134423,2011,1233,101677,78125
1400000US06037134424,6037134424,2011,951,213182,163801
1400000US06037134520,6037134520,2011,1684,52201,40109
1400000US06037134521,6037134521,2011,623,39604,30430
1400000US06037134522,6037134522,2011,1296,52726,40513
1400000US06037134710,6037134710,2011,1557,47737,36679
1400000US06037134720,6037134720,2011,1584,63579,48852
1400000US06037134801,6037134801,2011,915,84256,64739
1400000US06037134802,6037134802,2011,940,84256,64739
1400000US06037134901,6037134901,2011,1125,78170,60063
1400000US06037134904,6037134904,2011,1484,59169,45463
1400000US06037134905,6037134905,2011,1054,122456,94091
1400000US06037134906,6037134906,2011,523,69303,53250
1400000US06037134907,6037134907,2011,1172,69303,53250
1400000US06037135102,6037135102,2011,1192,85868,65978
1400000US06037135111,6037135111,2011,1119,94934,72944
1400000US06037135113,6037135113,2011,1208,90578,69597
1400000US06037135115,6037135115,2011,608,62817,48266
1400000US06037135116,6037135116,2011,1709,62817,48266
1400000US06037135201,6037135201,2011,872,99372,76354
1400000US06037135202,6037135202,2011,1483,98831,75938
1400000US06037135204,6037135204,2011,1039,118149,90781
1400000US06037135205,6037135205,2011,1479,118149,90781
1400000US06037137103,6037137103,2011,1895,111803,85905
1400000US06037137104,6037137104,2011,1053,149798,115099
1400000US06037137202,6037137202,2011,991,86266,66284
1400000US06037137203,6037137203,2011,1280,86266,66284
1400000US06037137301,6037137301,2011,749,186697,143451
1400000US06037137302,6037137302,2011,1625,133062,102240
1400000US06037137401,6037137401,2011,1600,133200,102346
1400000US06037137402,6037137402,2011,1929,131556,101083
1400000US06037137501,6037137501,2011,1543,88662,68125
1400000US06037137502,6037137502,2011,1696,119399,91742
1400000US06037137504,6037137504,2011,636,180523,138707
1400000US06037138000,6037138000,2011,1845,142241,109293
1400000US06037139001,6037139001,2011,1945,89573,68825
1400000US06037139200,6037139200,2011,2250,66966,51454
1400000US06037139301,6037139301,2011,1591,135989,104489
1400000US06037139302,6037139302,2011,1902,65073,50000
1400000US06037139303,6037139303,2011,1888,58928,45278
1400000US06037139401,6037139401,2011,1211,66941,51435
1400000US06037139402,6037139402,2011,986,145731,111974
1400000US06037139502,6037139502,2011,1182,77159,59286
1400000US06037139504,6037139504,2011,1760,61408,47184
1400000US06037139505,6037139505,2011,1242,46892,36030
1400000US06037139506,6037139506,2011,1339,46892,36030
1400000US06037139600,6037139600,2011,2083,115156,88482
1400000US06037139701,6037139701,2011,1836,157515,121029
1400000US06037139703,6037139703,2011,987,192305,147760
1400000US06037139704,6037139704,2011,1575,220552,169464
1400000US06037139705,6037139705,2011,754,220552,169464
1400000US06037139801,6037139801,2011,1159,187810,144306
1400000US06037139802,6037139802,2011,1351,199377,153194
1400000US06037141101,6037141101,2011,2153,81968,62981
1400000US06037141102,6037141102,2011,1350,146144,112292
1400000US06037141201,6037141201,2011,1860,70935,54504
1400000US06037141202,6037141202,2011,1401,99554,76494
1400000US06037141303,6037141303,2011,1712,91817,70549
1400000US06037141304,6037141304,2011,1500,78792,60541
1400000US06037141305,6037141305,2011,1598,95676,73514
1400000US06037141306,6037141306,2011,1369,96219,73931
1400000US06037141400,6037141400,2011,1904,142170,109238
1400000US06037141500,6037141500,2011,1108,174433,134028
1400000US06037141600,6037141600,2011,1572,194238,149245
1400000US06037141700,6037141700,2011,1280,184538,141792
1400000US06037143101,6037143101,2011,1572,99437,76404
1400000US06037143102,6037143102,2011,449,99437,76404
1400000US06037143200,6037143200,2011,1925,67570,51918
1400000US06037143301,6037143301,2011,1019,84378,64833
1400000US06037143302,6037143302,2011,1824,84378,64833
1400000US06037143401,6037143401,2011,1686,103006,79146
1400000US06037143402,6037143402,2011,985,103006,79146
1400000US06037143500,6037143500,2011,2088,107866,82880
1400000US06037143602,6037143602,2011,1920,108104,83063
1400000US06037143603,6037143603,2011,1215,96929,74477
1400000US06037143605,6037143605,2011,1088,92667,71202
1400000US06037143606,6037143606,2011,768,92667,71202
1400000US06037143700,6037143700,2011,1795,154377,118618
1400000US06037143801,6037143801,2011,1302,139045,106837
1400000US06037143802,6037143802,2011,1059,139045,106837
1400000US06037143901,6037143901,2011,1685,187696,144219
1400000US06037143902,6037143902,2011,1303,115017,88375
1400000US06037181000,6037181000,2011,2332,89624,68864
1400000US06037181300,6037181300,2011,1300,107310,82453
1400000US06037181400,6037181400,2011,1628,79746,61274
1400000US06037181500,6037181500,2011,1308,90360,69429
1400000US06037181600,6037181600,2011,986,80412,61786
1400000US06037183101,6037183101,2011,1317,81193,62386
1400000US06037183103,6037183103,2011,1426,72060,55368
1400000US06037183104,6037183104,2011,751,109250,83944
1400000US06037183220,6037183220,2011,1083,60812,46726
1400000US06037183221,6037183221,2011,1062,83995,64539
1400000US06037183222,6037183222,2011,1310,57482,44167
1400000US06037183300,6037183300,2011,1037,62723,48194
1400000US06037183401,6037183401,2011,833,65175,50078
1400000US06037183402,6037183402,2011,907,72759,55905
1400000US06037183510,6037183510,2011,783,78611,60402
1400000US06037183520,6037183520,2011,1079,55012,42269
1400000US06037183610,6037183610,2011,963,52924,40665
1400000US06037183620,6037183620,2011,1006,50324,38667
1400000US06037183701,6037183701,2011,1225,64048,49212
1400000US06037183702,6037183702,2011,1108,69062,53065
1400000US06037183810,6037183810,2011,1205,46184,35486
1400000US06037183820,6037183820,2011,911,49618,38125
1400000US06037185101,6037185101,2011,788,84936,65262
1400000US06037185102,6037185102,2011,1413,84936,65262
1400000US06037185202,6037185202,2011,1350,56973,43776
1400000US06037185203,6037185203,2011,921,69200,53171
1400000US06037185204,6037185204,2011,655,75820,58257
1400000US06037185310,6037185310,2011,811,56458,43380
1400000US06037185320,6037185320,2011,865,52843,40603
1400000US06037186100,6037186100,2011,1661,100721,77390
1400000US06037186201,6037186201,2011,1105,60844,46750
1400000US06037186202,6037186202,2011,626,72591,55776
1400000US06037186203,6037186203,2011,1120,121709,93517
1400000US06037186301,6037186301,2011,904,61994,47634
1400000US06037186302,6037186302,2011,1749,99605,76533
1400000US06037186401,6037186401,2011,988,55312,42500
1400000US06037186403,6037186403,2011,839,62598,48098
1400000US06037186404,6037186404,2011,634,64823,49808
1400000US06037187101,6037187101,2011,1303,82673,63523
1400000US06037187102,6037187102,2011,1122,66338,50972
1400000US06037187200,6037187200,2011,884,60318,46346
1400000US06037187300,6037187300,2011,1565,97838,75175
1400000US06037188100,6037188100,2011,1761,61641,47363
1400000US06037188201,6037188201,2011,1926,88415,67935
1400000US06037188202,6037188202,2011,1229,133484,102564
1400000US06037188300,6037188300,2011,1388,81806,62857
1400000US06037189101,6037189101,2011,1521,86374,66367
1400000US06037189102,6037189102,2011,1628,87849,67500
1400000US06037189201,6037189201,2011,1877,45145,34688
1400000US06037189202,6037189202,2011,1238,124838,95921
1400000US06037189300,6037189300,2011,1301,195162,149955
1400000US06037189400,6037189400,2011,1862,121569,93409
1400000US06037189501,6037189501,2011,1610,65538,50357
1400000US06037189502,6037189502,2011,1170,65538,50357
1400000US06037189600,6037189600,2011,2005,70018,53799
1400000US06037189702,6037189702,2011,1438,96742,74333
1400000US06037189703,6037189703,2011,1737,103719,79694
1400000US06037189704,6037189704,2011,495,104117,80000
1400000US06037189801,6037189801,2011,1245,69761,53602
1400000US06037189802,6037189802,2011,966,69761,53602
1400000US06037189903,6037189903,2011,1381,60753,46680
1400000US06037189904,6037189904,2011,1496,58304,44799
1400000US06037189905,6037189905,2011,1467,51804,39804
1400000US06037189906,6037189906,2011,1723,69321,53264
1400000US06037189907,6037189907,2011,1378,69321,53264
1400000US06037190101,6037190101,2011,1040,45443,34917
1400000US06037190102,6037190102,2011,1744,45443,34917
1400000US06037190201,6037190201,2011,1506,38647,29695
1400000US06037190202,6037190202,2011,2014,34679,26646
1400000US06037190302,6037190302,2011,1331,39030,29989
1400000US06037190303,6037190303,2011,908,39030,29989
1400000US06037190401,6037190401,2011,1655,49694,38183
1400000US06037190402,6037190402,2011,1352,25730,19770
1400000US06037190510,6037190510,2011,1577,35275,27104
1400000US06037190520,6037190520,2011,1610,26867,20644
1400000US06037190701,6037190701,2011,1117,34727,26683
1400000US06037190702,6037190702,2011,505,34727,26683
1400000US06037190801,6037190801,2011,1358,30212,23214
1400000US06037190802,6037190802,2011,1340,41484,31875
1400000US06037190901,6037190901,2011,1460,49742,38220
1400000US06037190902,6037190902,2011,1601,39212,30129
1400000US06037191000,6037191000,2011,1401,49107,37732
1400000US06037191110,6037191110,2011,1106,28506,21903
1400000US06037191120,6037191120,2011,1536,42062,32319
1400000US06037191201,6037191201,2011,1636,35918,27598
1400000US06037191203,6037191203,2011,1181,36908,28359
1400000US06037191204,6037191204,2011,845,43322,33287
1400000US06037191301,6037191301,2011,975,48841,37528
1400000US06037191302,6037191302,2011,921,60300,46332
1400000US06037191410,6037191410,2011,1722,41410,31818
1400000US06037191420,6037191420,2011,1191,46071,35399
1400000US06037191500,6037191500,2011,1664,48361,37159
1400000US06037191610,6037191610,2011,1400,51042,39219
1400000US06037191620,6037191620,2011,939,43369,33323
1400000US06037191710,6037191710,2011,1301,32459,24940
1400000US06037191720,6037191720,2011,1360,44836,34450
1400000US06037191810,6037191810,2011,1341,39652,30467
1400000US06037191820,6037191820,2011,1177,42773,32865
1400000US06037191901,6037191901,2011,1922,67764,52067
1400000US06037191902,6037191902,2011,1520,86826,66714
1400000US06037192001,6037192001,2011,1120,65073,50000
1400000US06037192002,6037192002,2011,1388,109790,84359
1400000US06037192300,6037192300,2011,1577,91717,70472
1400000US06037192410,6037192410,2011,1718,71710,55099
1400000US06037192420,6037192420,2011,1404,57827,44432
1400000US06037192510,6037192510,2011,1261,46436,35680
1400000US06037192520,6037192520,2011,1571,41177,31639
1400000US06037192610,6037192610,2011,1416,43049,33077
